,density,shape,sizeBin
1385,1504.4189453125,3.266037744140625,2.828576708984375
1386,1464.1357421875,3.266037744140625,2.828576708984375
1387,1504.4189453125,1.722143896484375,2.828576708984375
1388,1504.4189453125,3.266037744140625,3.053181591796875
1389,1504.4189453125,1.722143896484375,3.053181591796875
1390,1464.1357421875,3.266037744140625,3.053181591796875
1391,1464.1357421875,1.722143896484375,2.828576708984375
1392,1464.1357421875,1.722143896484375,3.053181591796875
1393,1316.9189453125,1.016112744140625,4.078551708984375
1394,901.6357421875,1.016112744140625,4.078551708984375
1395,1316.9189453125,2.4721188964843748,4.078551708984375
1396,1316.9189453125,1.016112744140625,1.803206591796875
1397,1316.9189453125,2.4721188964843748,1.803206591796875
1398,901.6357421875,1.016112744140625,1.803206591796875
1399,901.6357421875,2.4721188964843748,4.078551708984375
1400,901.6357421875,2.4721188964843748,1.803206591796875
1401,941.9189453125,2.516062744140625,1.5786017089843751
1402,1276.6357421875,2.516062744140625,1.5786017089843751
1403,941.9189453125,3.972068896484375,1.5786017089843751
1404,941.9189453125,2.516062744140625,4.303156591796875
1405,941.9189453125,3.972068896484375,4.303156591796875
1406,1276.6357421875,2.516062744140625,4.303156591796875
1407,1276.6357421875,3.972068896484375,1.5786017089843751
1408,1276.6357421875,3.972068896484375,4.303156591796875
1409,918.4814453125,1.109859619140625,5.797267333984375
1410,1159.4482421875,1.109859619140625,5.797267333984375
1411,918.4814453125,1.065915771484375,5.797267333984375
1412,918.4814453125,1.109859619140625,2.896934716796875
1413,918.4814453125,1.065915771484375,2.896934716796875
1414,1159.4482421875,1.109859619140625,2.896934716796875
1415,1159.4482421875,1.065915771484375,5.797267333984375
1416,1159.4482421875,1.065915771484375,2.896934716796875
1417,1293.4814453125,2.609809619140625,3.2973173339843753
1418,1534.4482421875,2.609809619140625,3.2973173339843753
1419,1293.4814453125,2.5658657714843747,3.2973173339843753
1420,1293.4814453125,2.609809619140625,5.396884716796875
1421,1293.4814453125,2.5658657714843747,5.396884716796875
1422,1534.4482421875,2.609809619140625,5.396884716796875
1423,1534.4482421875,2.5658657714843747,3.2973173339843753
1424,1534.4482421875,2.5658657714843747,5.396884716796875
1425,1480.9814453125,1.859834619140625,4.547292333984375
1426,971.9482421875,1.859834619140625,4.547292333984375
1427,1480.9814453125,3.3158407714843747,4.547292333984375
1428,1480.9814453125,1.859834619140625,4.146909716796875
1429,1480.9814453125,3.3158407714843747,4.146909716796875
1430,971.9482421875,1.859834619140625,4.146909716796875
1431,971.9482421875,3.3158407714843747,4.547292333984375
1432,971.9482421875,3.3158407714843747,4.146909716796875
1433,1105.9814453125,3.359784619140625,2.047342333984375
1434,1346.9482421875,3.359784619140625,2.047342333984375
1435,1105.9814453125,1.815890771484375,2.047342333984375
1436,1105.9814453125,3.359784619140625,1.646959716796875
1437,1105.9814453125,1.815890771484375,1.646959716796875
1438,1346.9482421875,3.359784619140625,1.646959716796875
1439,1346.9482421875,1.815890771484375,2.047342333984375
1440,1346.9482421875,1.815890771484375,1.646959716796875
1441,1199.7314453125,2.234822119140625,2.6723298339843753
1442,1253.1982421875,2.234822119140625,2.6723298339843753
1443,1199.7314453125,2.190878271484375,2.6723298339843753
1444,1199.7314453125,2.234822119140625,2.271947216796875
1445,1199.7314453125,2.190878271484375,2.271947216796875
1446,1253.1982421875,2.234822119140625,2.271947216796875
1447,1253.1982421875,2.190878271484375,2.6723298339843753
1448,1253.1982421875,2.190878271484375,2.271947216796875
1449,1574.7314453125,3.734772119140625,5.172279833984375
1450,878.1982421875,3.734772119140625,5.172279833984375
1451,1574.7314453125,3.6908282714843748,5.172279833984375
1452,1574.7314453125,3.734772119140625,4.771897216796875
1453,1574.7314453125,3.6908282714843748,4.771897216796875
1454,878.1982421875,3.734772119140625,4.771897216796875
1455,878.1982421875,3.6908282714843748,5.172279833984375
1456,878.1982421875,3.6908282714843748,4.771897216796875
1457,1387.2314453125,1.484847119140625,1.422354833984375
1458,1440.6982421875,1.484847119140625,1.422354833984375
1459,1387.2314453125,2.940853271484375,1.422354833984375
1460,1387.2314453125,1.484847119140625,3.521922216796875
1461,1387.2314453125,2.940853271484375,3.521922216796875
1462,1440.6982421875,1.484847119140625,3.521922216796875
1463,1440.6982421875,2.940853271484375,1.422354833984375
1464,1440.6982421875,2.940853271484375,3.521922216796875
1465,1012.2314453125,2.984797119140625,3.9223048339843753
1466,1065.6982421875,2.984797119140625,3.9223048339843753
1467,1012.2314453125,1.440903271484375,3.9223048339843753
1468,1012.2314453125,2.984797119140625,1.021972216796875
1469,1012.2314453125,1.440903271484375,1.021972216796875
1470,1065.6982421875,2.984797119140625,1.021972216796875
1471,1065.6982421875,1.440903271484375,3.9223048339843753
1472,1065.6982421875,1.440903271484375,1.021972216796875
1473,965.3564453125,2.047328369140625,1.109861083984375
1474,925.0732421875,2.047328369140625,1.109861083984375
1475,965.3564453125,2.753359521484375,1.109861083984375
1476,965.3564453125,2.047328369140625,1.959453466796875
1477,965.3564453125,2.753359521484375,1.959453466796875
1478,925.0732421875,2.047328369140625,1.959453466796875
1479,925.0732421875,2.753359521484375,1.109861083984375
1480,925.0732421875,2.753359521484375,1.959453466796875
1481,1340.3564453125,3.5472783691406247,3.609811083984375
1482,1300.0732421875,3.5472783691406247,3.609811083984375
1483,1340.3564453125,1.253409521484375,3.609811083984375
1484,1340.3564453125,3.5472783691406247,4.459403466796875
1485,1340.3564453125,1.253409521484375,4.459403466796875
1486,1300.0732421875,3.5472783691406247,4.459403466796875
1487,1300.0732421875,1.253409521484375,3.609811083984375
1488,1300.0732421875,1.253409521484375,4.459403466796875
1489,1527.8564453125,1.297353369140625,2.359836083984375
1490,1112.5732421875,1.297353369140625,2.359836083984375
1491,1527.8564453125,2.003384521484375,2.359836083984375
1492,1527.8564453125,1.297353369140625,5.709378466796875
1493,1527.8564453125,2.003384521484375,5.709378466796875
1494,1112.5732421875,1.297353369140625,5.709378466796875
1495,1112.5732421875,2.003384521484375,2.359836083984375
1496,1112.5732421875,2.003384521484375,5.709378466796875
1497,1152.8564453125,2.797303369140625,4.859786083984375
1498,1487.5732421875,2.797303369140625,4.859786083984375
1499,1152.8564453125,3.503334521484375,4.859786083984375
1500,1152.8564453125,2.797303369140625,3.2094284667968753
1501,1152.8564453125,3.503334521484375,3.2094284667968753
1502,1487.5732421875,2.797303369140625,3.2094284667968753
1503,1487.5732421875,3.503334521484375,4.859786083984375
1504,1487.5732421875,3.503334521484375,3.2094284667968753
1505,1059.1064453125,1.672340869140625,4.234798583984375
1506,1581.3232421875,1.672340869140625,4.234798583984375
1507,1059.1064453125,3.878322021484375,4.234798583984375
1508,1059.1064453125,1.672340869140625,1.334465966796875
1509,1059.1064453125,3.878322021484375,1.334465966796875
1510,1581.3232421875,1.672340869140625,1.334465966796875
1511,1581.3232421875,3.878322021484375,4.234798583984375
1512,1581.3232421875,3.878322021484375,1.334465966796875
1513,1434.1064453125,3.1722908691406246,1.734848583984375
1514,1206.3232421875,3.1722908691406246,1.734848583984375
1515,1434.1064453125,2.378372021484375,1.734848583984375
1516,1434.1064453125,3.1722908691406246,3.8344159667968754
1517,1434.1064453125,2.378372021484375,3.8344159667968754
1518,1206.3232421875,3.1722908691406246,3.8344159667968754
1519,1206.3232421875,2.378372021484375,1.734848583984375
1520,1206.3232421875,2.378372021484375,3.8344159667968754
1521,1246.6064453125,2.4223158691406246,5.484773583984375
1522,1393.8232421875,2.4223158691406246,5.484773583984375
1523,1246.6064453125,1.6283970214843748,5.484773583984375
1524,1246.6064453125,2.4223158691406246,5.084390966796875
1525,1246.6064453125,1.6283970214843748,5.084390966796875
1526,1393.8232421875,2.4223158691406246,5.084390966796875
1527,1393.8232421875,1.6283970214843748,5.484773583984375
1528,1393.8232421875,1.6283970214843748,5.084390966796875
1529,871.6064453125,3.9222658691406247,2.984823583984375
1530,1018.8232421875,3.9222658691406247,2.984823583984375
1531,871.6064453125,3.128347021484375,2.984823583984375
1532,871.6064453125,3.9222658691406247,2.5844409667968753
1533,871.6064453125,3.128347021484375,2.5844409667968753
1534,1018.8232421875,3.9222658691406247,2.5844409667968753
1535,1018.8232421875,3.128347021484375,2.984823583984375
1536,1018.8232421875,3.128347021484375,2.5844409667968753
1537,865.7470703125,1.9770182128906248,5.601958740234375
1538,1305.9326171875,1.9770182128906248,5.601958740234375
1539,865.7470703125,3.433024365234375,5.601958740234375
1540,865.7470703125,1.9770182128906248,1.139157373046875
1541,865.7470703125,3.433024365234375,1.139157373046875
1542,1305.9326171875,1.9770182128906248,1.139157373046875
1543,1305.9326171875,3.433024365234375,5.601958740234375
1544,1305.9326171875,3.433024365234375,1.139157373046875
1545,1240.7470703125,3.476968212890625,3.1020087402343752
1546,930.9326171875,3.476968212890625,3.1020087402343752
1547,1240.7470703125,1.933074365234375,3.1020087402343752
1548,1240.7470703125,3.476968212890625,3.6391073730468753
1549,1240.7470703125,1.933074365234375,3.6391073730468753
1550,930.9326171875,3.476968212890625,3.6391073730468753
1551,930.9326171875,1.933074365234375,3.1020087402343752
1552,930.9326171875,1.933074365234375,3.6391073730468753
1553,1428.2470703125,1.227043212890625,4.351983740234376
1554,1493.4326171875,1.227043212890625,4.351983740234376
1555,1428.2470703125,1.183099365234375,4.351983740234376
1556,1428.2470703125,1.227043212890625,4.889082373046875
1557,1428.2470703125,1.183099365234375,4.889082373046875
1558,1493.4326171875,1.227043212890625,4.889082373046875
1559,1493.4326171875,1.183099365234375,4.351983740234376
1560,1493.4326171875,1.183099365234375,4.889082373046875
1561,1053.2470703125,2.726993212890625,1.8520337402343752
1562,1118.4326171875,2.726993212890625,1.8520337402343752
1563,1053.2470703125,2.6830493652343748,1.8520337402343752
1564,1053.2470703125,2.726993212890625,2.389132373046875
1565,1053.2470703125,2.6830493652343748,2.389132373046875
1566,1118.4326171875,2.726993212890625,2.389132373046875
1567,1118.4326171875,2.6830493652343748,1.8520337402343752
1568,1118.4326171875,2.6830493652343748,2.389132373046875
1569,1146.9970703125,1.6020307128906248,2.477021240234375
1570,1212.1826171875,1.6020307128906248,2.477021240234375
1571,1146.9970703125,3.058036865234375,2.477021240234375
1572,1146.9970703125,1.6020307128906248,1.7641448730468752
1573,1146.9970703125,3.058036865234375,1.7641448730468752
1574,1212.1826171875,1.6020307128906248,1.7641448730468752
1575,1212.1826171875,3.058036865234375,2.477021240234375
1576,1212.1826171875,3.058036865234375,1.7641448730468752
1577,1521.9970703125,3.101980712890625,4.976971240234375
1578,1587.1826171875,3.101980712890625,4.976971240234375
1579,1521.9970703125,1.5580868652343751,4.976971240234375
1580,1521.9970703125,3.101980712890625,4.264094873046876
1581,1521.9970703125,1.5580868652343751,4.264094873046876
1582,1587.1826171875,3.101980712890625,4.264094873046876
1583,1587.1826171875,1.5580868652343751,4.976971240234375
1584,1587.1826171875,1.5580868652343751,4.264094873046876
1585,1334.4970703125,2.352005712890625,1.227046240234375
1586,1024.6826171875,2.352005712890625,1.227046240234375
1587,1334.4970703125,2.308061865234375,1.227046240234375
1588,1334.4970703125,2.352005712890625,5.514069873046875
1589,1334.4970703125,2.308061865234375,5.514069873046875
1590,1024.6826171875,2.352005712890625,5.514069873046875
1591,1024.6826171875,2.308061865234375,1.227046240234375
1592,1024.6826171875,2.308061865234375,5.514069873046875
1593,959.4970703125,3.851955712890625,3.7269962402343753
1594,1399.6826171875,3.851955712890625,3.7269962402343753
1595,959.4970703125,3.808011865234375,3.7269962402343753
1596,959.4970703125,3.851955712890625,3.0141198730468752
1597,959.4970703125,3.808011865234375,3.0141198730468752
1598,1399.6826171875,3.851955712890625,3.0141198730468752
1599,1399.6826171875,3.808011865234375,3.7269962402343753
1600,1399.6826171875,3.808011865234375,3.0141198730468752
1601,1006.3720703125,1.039549462890625,1.539539990234375
1602,1540.3076171875,1.039549462890625,1.539539990234375
1603,1006.3720703125,2.120568115234375,1.539539990234375
1604,1006.3720703125,1.039549462890625,2.701626123046875
1605,1006.3720703125,2.120568115234375,2.701626123046875
1606,1540.3076171875,1.039549462890625,2.701626123046875
1607,1540.3076171875,2.120568115234375,1.539539990234375
1608,1540.3076171875,2.120568115234375,2.701626123046875
1609,1381.3720703125,2.5394994628906247,4.039489990234375
1610,1165.3076171875,2.5394994628906247,4.039489990234375
1611,1381.3720703125,3.6205181152343746,4.039489990234375
1612,1381.3720703125,2.5394994628906247,5.201576123046875
1613,1381.3720703125,3.6205181152343746,5.201576123046875
1614,1165.3076171875,2.5394994628906247,5.201576123046875
1615,1165.3076171875,3.6205181152343746,4.039489990234375
1616,1165.3076171875,3.6205181152343746,5.201576123046875
1617,1568.8720703125,1.789524462890625,2.789514990234375
1618,1352.8076171875,1.789524462890625,2.789514990234375
1619,1568.8720703125,2.8705431152343746,2.789514990234375
1620,1568.8720703125,1.789524462890625,3.951601123046875
1621,1568.8720703125,2.8705431152343746,3.951601123046875
1622,1352.8076171875,1.789524462890625,3.951601123046875
1623,1352.8076171875,2.8705431152343746,2.789514990234375
1624,1352.8076171875,2.8705431152343746,3.951601123046875
1625,1193.8720703125,3.2894744628906247,5.289464990234375
1626,977.8076171875,3.2894744628906247,5.289464990234375
1627,1193.8720703125,1.3705931152343749,5.289464990234375
1628,1193.8720703125,3.2894744628906247,1.451651123046875
1629,1193.8720703125,1.3705931152343749,1.451651123046875
1630,977.8076171875,3.2894744628906247,1.451651123046875
1631,977.8076171875,1.3705931152343749,5.289464990234375
1632,977.8076171875,1.3705931152343749,1.451651123046875
1633,1100.1220703125,2.164511962890625,4.6644774902343755
1634,884.0576171875,2.164511962890625,4.6644774902343755
1635,1100.1220703125,1.745580615234375,4.6644774902343755
1636,1100.1220703125,2.164511962890625,3.326613623046875
1637,1100.1220703125,1.745580615234375,3.326613623046875
1638,884.0576171875,2.164511962890625,3.326613623046875
1639,884.0576171875,1.745580615234375,4.6644774902343755
1640,884.0576171875,1.745580615234375,3.326613623046875
1641,1475.1220703125,3.6644619628906248,2.164527490234375
1642,1259.0576171875,3.6644619628906248,2.164527490234375
1643,1475.1220703125,3.245530615234375,2.164527490234375
1644,1475.1220703125,3.6644619628906248,5.826563623046876
1645,1475.1220703125,3.245530615234375,5.826563623046876
1646,1259.0576171875,3.6644619628906248,5.826563623046876
1647,1259.0576171875,3.245530615234375,2.164527490234375
1648,1259.0576171875,3.245530615234375,5.826563623046876
1649,1287.6220703125,1.414536962890625,5.914452490234376
1650,1071.5576171875,1.414536962890625,5.914452490234376
1651,1287.6220703125,3.9955056152343746,5.914452490234376
1652,1287.6220703125,1.414536962890625,4.5765886230468755
1653,1287.6220703125,3.9955056152343746,4.5765886230468755
1654,1071.5576171875,1.414536962890625,4.5765886230468755
1655,1071.5576171875,3.9955056152343746,5.914452490234376
1656,1071.5576171875,3.9955056152343746,4.5765886230468755
1657,912.6220703125,2.914486962890625,3.414502490234375
1658,1446.5576171875,2.914486962890625,3.414502490234375
1659,912.6220703125,2.495555615234375,3.414502490234375
1660,912.6220703125,2.914486962890625,2.076638623046875
1661,912.6220703125,2.495555615234375,2.076638623046875
1662,1446.5576171875,2.914486962890625,2.076638623046875
1663,1446.5576171875,2.495555615234375,3.414502490234375
1664,1446.5576171875,2.495555615234375,2.076638623046875
1665,936.0595703125,1.508283837890625,3.883243115234375
1666,1001.2451171875,1.508283837890625,3.883243115234375
1667,936.0595703125,2.589302490234375,3.883243115234375
1668,936.0595703125,1.508283837890625,5.9828104980468755
1669,936.0595703125,2.589302490234375,5.9828104980468755
1670,1001.2451171875,1.508283837890625,5.9828104980468755
1671,1001.2451171875,2.589302490234375,3.883243115234375
1672,1001.2451171875,2.589302490234375,5.9828104980468755
1673,1311.0595703125,3.008233837890625,1.383293115234375
1674,1376.2451171875,3.008233837890625,1.383293115234375
1675,1311.0595703125,1.089352490234375,1.383293115234375
1676,1311.0595703125,3.008233837890625,3.482860498046875
1677,1311.0595703125,1.089352490234375,3.482860498046875
1678,1376.2451171875,3.008233837890625,3.482860498046875
1679,1376.2451171875,1.089352490234375,1.383293115234375
1680,1376.2451171875,1.089352490234375,3.482860498046875
1681,1498.5595703125,2.258258837890625,5.133218115234375
1682,1188.7451171875,2.258258837890625,5.133218115234375
1683,1498.5595703125,1.8393274902343748,5.133218115234375
1684,1498.5595703125,2.258258837890625,2.2328854980468753
1685,1498.5595703125,1.8393274902343748,2.2328854980468753
1686,1188.7451171875,2.258258837890625,2.2328854980468753
1687,1188.7451171875,1.8393274902343748,5.133218115234375
1688,1188.7451171875,1.8393274902343748,2.2328854980468753
1689,1123.5595703125,3.7582088378906247,2.633268115234375
1690,1563.7451171875,3.7582088378906247,2.633268115234375
1691,1123.5595703125,3.339277490234375,2.633268115234375
1692,1123.5595703125,3.7582088378906247,4.7328354980468745
1693,1123.5595703125,3.339277490234375,4.7328354980468745
1694,1563.7451171875,3.7582088378906247,4.7328354980468745
1695,1563.7451171875,3.339277490234375,2.633268115234375
1696,1563.7451171875,3.339277490234375,4.7328354980468745
1697,1217.3095703125,1.883271337890625,2.008280615234375
1698,1469.9951171875,1.883271337890625,2.008280615234375
1699,1217.3095703125,3.714264990234375,2.008280615234375
1700,1217.3095703125,1.883271337890625,5.357822998046875
1701,1217.3095703125,3.714264990234375,5.357822998046875
1702,1469.9951171875,1.883271337890625,5.357822998046875
1703,1469.9951171875,3.714264990234375,2.008280615234375
1704,1469.9951171875,3.714264990234375,5.357822998046875
1705,1592.3095703125,3.3832213378906246,4.508230615234375
1706,1094.9951171875,3.3832213378906246,4.508230615234375
1707,1592.3095703125,2.214314990234375,4.508230615234375
1708,1592.3095703125,3.3832213378906246,2.857872998046875
1709,1592.3095703125,2.214314990234375,2.857872998046875
1710,1094.9951171875,3.3832213378906246,2.857872998046875
1711,1094.9951171875,2.214314990234375,4.508230615234375
1712,1094.9951171875,2.214314990234375,2.857872998046875
1713,1404.8095703125,1.133296337890625,3.258255615234375
1714,1282.4951171875,1.133296337890625,3.258255615234375
1715,1404.8095703125,1.464339990234375,3.258255615234375
1716,1404.8095703125,1.133296337890625,1.607897998046875
1717,1404.8095703125,1.464339990234375,1.607897998046875
1718,1282.4951171875,1.133296337890625,1.607897998046875
1719,1282.4951171875,1.464339990234375,3.258255615234375
1720,1282.4951171875,1.464339990234375,1.607897998046875
1721,1029.8095703125,2.6332463378906246,5.758205615234375
1722,907.4951171875,2.6332463378906246,5.758205615234375
1723,1029.8095703125,2.964289990234375,5.758205615234375
1724,1029.8095703125,2.6332463378906246,4.107847998046875
1725,1029.8095703125,2.964289990234375,4.107847998046875
1726,907.4951171875,2.6332463378906246,4.107847998046875
1727,907.4951171875,2.964289990234375,5.758205615234375
1728,907.4951171875,2.964289990234375,4.107847998046875
1729,982.9345703125,2.4457525878906248,2.945761865234375
1730,1048.1201171875,2.4457525878906248,2.945761865234375
1731,982.9345703125,1.276846240234375,2.945761865234375
1732,982.9345703125,2.4457525878906248,4.420341748046875
1733,982.9345703125,1.276846240234375,4.420341748046875
1734,1048.1201171875,2.4457525878906248,4.420341748046875
1735,1048.1201171875,1.276846240234375,2.945761865234375
1736,1048.1201171875,1.276846240234375,4.420341748046875
1737,1357.9345703125,3.945702587890625,5.445711865234375
1738,1423.1201171875,3.945702587890625,5.445711865234375
1739,1357.9345703125,2.7767962402343747,5.445711865234375
1740,1357.9345703125,3.945702587890625,1.920391748046875
1741,1357.9345703125,2.7767962402343747,1.920391748046875
1742,1423.1201171875,3.945702587890625,1.920391748046875
1743,1423.1201171875,2.7767962402343747,5.445711865234375
1744,1423.1201171875,2.7767962402343747,1.920391748046875
1745,1545.4345703125,1.695777587890625,1.695786865234375
1746,860.6201171875,1.695777587890625,1.695786865234375
1747,1545.4345703125,3.5267712402343747,1.695786865234375
1748,1545.4345703125,1.695777587890625,3.170366748046875
1749,1545.4345703125,3.5267712402343747,3.170366748046875
1750,860.6201171875,1.695777587890625,3.170366748046875
1751,860.6201171875,3.5267712402343747,1.695786865234375
1752,860.6201171875,3.5267712402343747,3.170366748046875
1753,1170.4345703125,3.195727587890625,4.195736865234375
1754,1235.6201171875,3.195727587890625,4.195736865234375
1755,1170.4345703125,2.0268212402343746,4.195736865234375
1756,1170.4345703125,3.195727587890625,5.670316748046875
1757,1170.4345703125,2.0268212402343746,5.670316748046875
1758,1235.6201171875,3.195727587890625,5.670316748046875
1759,1235.6201171875,2.0268212402343746,4.195736865234375
1760,1235.6201171875,2.0268212402343746,5.670316748046875
1761,1076.6845703125,1.320790087890625,4.8207243652343745
1762,1329.3701171875,1.320790087890625,4.8207243652343745
1763,1076.6845703125,2.401808740234375,4.8207243652343745
1764,1076.6845703125,1.320790087890625,3.795354248046875
1765,1076.6845703125,2.401808740234375,3.795354248046875
1766,1329.3701171875,1.320790087890625,3.795354248046875
1767,1329.3701171875,2.401808740234375,4.8207243652343745
1768,1329.3701171875,2.401808740234375,3.795354248046875
1769,1451.6845703125,2.820740087890625,2.3207743652343753
1770,954.3701171875,2.820740087890625,2.3207743652343753
1771,1451.6845703125,3.9017587402343747,2.3207743652343753
1772,1451.6845703125,2.820740087890625,1.295404248046875
1773,1451.6845703125,3.9017587402343747,1.295404248046875
1774,954.3701171875,2.820740087890625,1.295404248046875
1775,954.3701171875,3.9017587402343747,2.3207743652343753
1776,954.3701171875,3.9017587402343747,1.295404248046875
1777,1264.1845703125,2.070765087890625,3.570749365234375
1778,1516.8701171875,2.070765087890625,3.570749365234375
1779,1264.1845703125,3.1517837402343747,3.570749365234375
1780,1264.1845703125,2.070765087890625,2.545379248046875
1781,1264.1845703125,3.1517837402343747,2.545379248046875
1782,1516.8701171875,2.070765087890625,2.545379248046875
1783,1516.8701171875,3.1517837402343747,3.570749365234375
1784,1516.8701171875,3.1517837402343747,2.545379248046875
1785,889.1845703125,3.570715087890625,1.070799365234375
1786,1141.8701171875,3.570715087890625,1.070799365234375
1787,889.1845703125,1.651833740234375,1.070799365234375
1788,889.1845703125,3.570715087890625,5.045329248046875
1789,889.1845703125,1.651833740234375,5.045329248046875
1790,1141.8701171875,3.570715087890625,5.045329248046875
1791,1141.8701171875,1.651833740234375,1.070799365234375
1792,1141.8701171875,1.651833740234375,5.045329248046875
1793,877.4658203125,1.273916650390625,2.8676384277343754
1794,919.2138671875,1.273916650390625,2.8676384277343754
1795,877.4658203125,3.761138427734375,2.8676384277343754
1796,877.4658203125,1.273916650390625,5.592193310546875
1797,877.4658203125,3.761138427734375,5.592193310546875
1798,919.2138671875,1.273916650390625,5.592193310546875
1799,919.2138671875,3.761138427734375,2.8676384277343754
1800,919.2138671875,3.761138427734375,5.592193310546875
1801,1252.4658203125,2.773866650390625,5.3675884277343755
1802,1294.2138671875,2.773866650390625,5.3675884277343755
1803,1252.4658203125,2.261188427734375,5.3675884277343755
1804,1252.4658203125,2.773866650390625,3.092243310546875
1805,1252.4658203125,2.261188427734375,3.092243310546875
1806,1294.2138671875,2.773866650390625,3.092243310546875
1807,1294.2138671875,2.261188427734375,5.3675884277343755
1808,1294.2138671875,2.261188427734375,3.092243310546875
1809,1439.9658203125,2.023891650390625,1.6176634277343749
1810,1106.7138671875,2.023891650390625,1.6176634277343749
1811,1439.9658203125,1.511213427734375,1.6176634277343749
1812,1439.9658203125,2.023891650390625,1.8422683105468751
1813,1439.9658203125,1.511213427734375,1.8422683105468751
1814,1106.7138671875,2.023891650390625,1.8422683105468751
1815,1106.7138671875,1.511213427734375,1.6176634277343749
1816,1106.7138671875,1.511213427734375,1.8422683105468751
1817,1064.9658203125,3.523841650390625,4.1176134277343746
1818,1481.7138671875,3.523841650390625,4.1176134277343746
1819,1064.9658203125,3.011163427734375,4.1176134277343746
1820,1064.9658203125,3.523841650390625,4.342218310546875
1821,1064.9658203125,3.011163427734375,4.342218310546875
1822,1481.7138671875,3.523841650390625,4.342218310546875
1823,1481.7138671875,3.011163427734375,4.1176134277343746
1824,1481.7138671875,3.011163427734375,4.342218310546875
1825,1158.7158203125,2.398879150390625,5.992575927734375
1826,1575.4638671875,2.398879150390625,5.992575927734375
1827,1158.7158203125,2.636175927734375,5.992575927734375
1828,1158.7158203125,2.398879150390625,4.967205810546876
1829,1158.7158203125,2.636175927734375,4.967205810546876
1830,1575.4638671875,2.398879150390625,4.967205810546876
1831,1575.4638671875,2.636175927734375,5.992575927734375
1832,1575.4638671875,2.636175927734375,4.967205810546876
1833,1533.7158203125,3.898829150390625,3.492625927734375
1834,1200.4638671875,3.898829150390625,3.492625927734375
1835,1533.7158203125,1.136225927734375,3.492625927734375
1836,1533.7158203125,3.898829150390625,2.467255810546875
1837,1533.7158203125,1.136225927734375,2.467255810546875
1838,1200.4638671875,3.898829150390625,2.467255810546875
1839,1200.4638671875,1.136225927734375,3.492625927734375
1840,1200.4638671875,1.136225927734375,2.467255810546875
1841,1346.2158203125,1.648904150390625,4.742600927734375
1842,1387.9638671875,1.648904150390625,4.742600927734375
1843,1346.2158203125,1.886200927734375,4.742600927734375
1844,1346.2158203125,1.648904150390625,1.217280810546875
1845,1346.2158203125,1.886200927734375,1.217280810546875
1846,1387.9638671875,1.648904150390625,1.217280810546875
1847,1387.9638671875,1.886200927734375,4.742600927734375
1848,1387.9638671875,1.886200927734375,1.217280810546875
1849,971.2158203125,3.148854150390625,2.242650927734375
1850,1012.9638671875,3.148854150390625,2.242650927734375
1851,971.2158203125,3.386150927734375,2.242650927734375
1852,971.2158203125,3.148854150390625,3.717230810546875
1853,971.2158203125,3.386150927734375,3.717230810546875
1854,1012.9638671875,3.148854150390625,3.717230810546875
1855,1012.9638671875,3.386150927734375,2.242650927734375
1856,1012.9638671875,3.386150927734375,3.717230810546875
1857,1018.0908203125,1.836397900390625,4.430107177734375
1858,1153.5888671875,1.836397900390625,4.430107177734375
1859,1018.0908203125,2.4486821777343746,4.430107177734375
1860,1018.0908203125,1.836397900390625,4.654712060546875
1861,1018.0908203125,2.4486821777343746,4.654712060546875
1862,1153.5888671875,1.836397900390625,4.654712060546875
1863,1153.5888671875,2.4486821777343746,4.430107177734375
1864,1153.5888671875,2.4486821777343746,4.654712060546875
1865,1393.0908203125,3.3363479003906247,1.9301571777343751
1866,1528.5888671875,3.3363479003906247,1.9301571777343751
1867,1393.0908203125,3.9486321777343747,1.9301571777343751
1868,1393.0908203125,3.3363479003906247,2.154762060546875
1869,1393.0908203125,3.9486321777343747,2.154762060546875
1870,1528.5888671875,3.3363479003906247,2.154762060546875
1871,1528.5888671875,3.9486321777343747,1.9301571777343751
1872,1528.5888671875,3.9486321777343747,2.154762060546875
1873,1580.5908203125,1.086422900390625,5.680082177734375
1874,966.0888671875,1.086422900390625,5.680082177734375
1875,1580.5908203125,3.1986571777343746,5.680082177734375
1876,1580.5908203125,1.086422900390625,3.404737060546875
1877,1580.5908203125,3.1986571777343746,3.404737060546875
1878,966.0888671875,1.086422900390625,3.404737060546875
1879,966.0888671875,3.1986571777343746,5.680082177734375
1880,966.0888671875,3.1986571777343746,3.404737060546875
1881,1205.5908203125,2.586372900390625,3.180132177734375
1882,1341.0888671875,2.586372900390625,3.180132177734375
1883,1205.5908203125,1.698707177734375,3.180132177734375
1884,1205.5908203125,2.586372900390625,5.904687060546875
1885,1205.5908203125,1.698707177734375,5.904687060546875
1886,1341.0888671875,2.586372900390625,5.904687060546875
1887,1341.0888671875,1.698707177734375,3.180132177734375
1888,1341.0888671875,1.698707177734375,5.904687060546875
1889,1111.8408203125,1.461410400390625,1.305169677734375
1890,1247.3388671875,1.461410400390625,1.305169677734375
1891,1111.8408203125,1.323719677734375,1.305169677734375
1892,1111.8408203125,1.461410400390625,4.029724560546875
1893,1111.8408203125,1.323719677734375,4.029724560546875
1894,1247.3388671875,1.461410400390625,4.029724560546875
1895,1247.3388671875,1.323719677734375,1.305169677734375
1896,1247.3388671875,1.323719677734375,4.029724560546875
